Time,Total (W),Phase_A (W),Phase_B (W),Phase_C (W)
5/17/2024 12:00,"2,602 W",900 W,"1,301 W",401 W
5/17/2024 13:00,"1,546 W","1,120 W",321 W,105 W
5/17/2024 14:00,970 W,467 W,370 W,133 W
5/17/2024 15:00,"1,090 W",399 W,572 W,119 W
5/17/2024 16:00,"3,440 W","2,818 W",515 W,107 W
5/17/2024 17:00,"1,221 W",798 W,315 W,108 W
5/17/2024 18:00,486 W,112 W,248 W,126 W
5/17/2024 19:00,528 W,105 W,240 W,183 W
5/17/2024 20:00,640 W,215 W,241 W,184 W
5/17/2024 21:00,"1,265 W",734 W,347 W,184 W
5/17/2024 22:00,"1,371 W",822 W,363 W,186 W
5/17/2024 23:00,839 W,284 W,369 W,186 W
5/18/2024 0:00,"1,251 W",513 W,552 W,186 W
5/18/2024 1:00,735 W,283 W,266 W,186 W
5/18/2024 2:00,"1,247 W",797 W,263 W,187 W
5/18/2024 3:00,"1,475 W",924 W,365 W,186 W
5/18/2024 4:00,592 W,151 W,256 W,185 W
5/18/2024 5:00,793 W,357 W,250 W,186 W
5/18/2024 6:00,851 W,462 W,250 W,139 W
5/18/2024 7:00,"1,300 W",789 W,397 W,114 W
5/18/2024 8:00,"1,546 W",729 W,711 W,106 W
5/18/2024 9:00,580 W,202 W,271 W,107 W
5/18/2024 10:00,650 W,306 W,239 W,105 W
5/18/2024 11:00,"1,164 W",810 W,249 W,105 W
5/18/2024 12:00,"1,085 W",637 W,341 W,107 W
5/18/2024 13:00,497 W,155 W,236 W,106 W
5/18/2024 14:00,593 W,250 W,237 W,106 W
5/18/2024 15:00,"1,112 W",765 W,240 W,107 W
5/18/2024 16:00,"1,282 W",747 W,427 W,108 W
5/18/2024 17:00,"1,293 W",826 W,361 W,106 W
5/18/2024 18:00,774 W,366 W,280 W,128 W
5/18/2024 19:00,646 W,230 W,235 W,181 W
5/18/2024 20:00,"1,217 W",792 W,241 W,184 W
5/18/2024 21:00,"1,220 W",692 W,343 W,185 W
5/18/2024 22:00,869 W,328 W,356 W,185 W
5/18/2024 23:00,664 W,232 W,247 W,185 W
5/19/2024 0:00,843 W,387 W,267 W,189 W
5/19/2024 1:00,"1,393 W",832 W,374 W,187 W
5/19/2024 2:00,"1,676 W",735 W,743 W,198 W
5/19/2024 3:00,725 W,264 W,274 W,187 W
5/19/2024 4:00,"1,251 W",799 W,264 W,188 W
5/19/2024 5:00,"1,259 W",784 W,289 W,186 W
5/19/2024 6:00,762 W,269 W,349 W,144 W
5/19/2024 7:00,574 W,210 W,242 W,122 W
5/19/2024 8:00,783 W,443 W,235 W,105 W
5/19/2024 9:00,"1,303 W",843 W,348 W,112 W
5/19/2024 10:00,"4,806 W","4,230 W",469 W,107 W
5/19/2024 11:00,"1,348 W",738 W,474 W,136 W
5/19/2024 12:00,"1,752 W","1,145 W",468 W,139 W
5/19/2024 13:00,"5,739 W","5,038 W",594 W,107 W
5/19/2024 14:00,"4,544 W","3,930 W",465 W,149 W
5/19/2024 15:00,"5,327 W","3,589 W","1,437 W",301 W
5/19/2024 16:00,"2,279 W",563 W,"1,413 W",303 W
5/19/2024 23:00,"1,960 W","1,084 W",333 W,543 W
5/20/2024 0:00,"1,448 W",831 W,330 W,287 W
5/20/2024 1:00,"1,004 W",399 W,345 W,260 W
5/20/2024 2:00,879 W,260 W,369 W,250 W
5/20/2024 3:00,786 W,261 W,272 W,253 W
5/20/2024 4:00,"1,461 W",898 W,309 W,254 W
5/20/2024 5:00,"1,157 W",623 W,350 W,184 W
5/20/2024 6:00,680 W,174 W,359 W,147 W
5/20/2024 7:00,526 W,172 W,243 W,111 W
5/20/2024 8:00,945 W,456 W,248 W,241 W
5/20/2024 9:00,"1,376 W",803 W,342 W,231 W
5/20/2024 10:00,"1,618 W",967 W,411 W,240 W
5/20/2024 11:00,"1,853 W",318 W,"1,251 W",284 W
5/20/2024 12:00,"1,904 W",302 W,"1,318 W",284 W
5/20/2024 13:00,"1,555 W",839 W,431 W,285 W
5/20/2024 14:00,"1,547 W",844 W,335 W,368 W
5/20/2024 15:00,"2,734 W","2,129 W",322 W,283 W
5/20/2024 16:00,983 W,388 W,312 W,283 W
5/20/2024 17:00,700 W,246 W,241 W,213 W
5/20/2024 18:00,"1,094 W",652 W,196 W,246 W
5/20/2024 19:00,"1,270 W",621 W,372 W,277 W
5/20/2024 20:00,610 W,131 W,195 W,284 W
5/20/2024 21:00,816 W,336 W,195 W,285 W
5/20/2024 22:00,"1,033 W",291 W,197 W,545 W
5/20/2024 23:00,"1,548 W",941 W,321 W,286 W
5/21/2024 0:00,"1,353 W",807 W,260 W,286 W
5/21/2024 1:00,780 W,290 W,304 W,186 W
5/21/2024 2:00,861 W,278 W,397 W,186 W
5/21/2024 3:00,654 W,246 W,222 W,186 W
5/21/2024 4:00,"1,276 W",880 W,209 W,187 W
5/21/2024 5:00,"1,241 W",742 W,313 W,186 W
5/21/2024 6:00,540 W,219 W,197 W,124 W
5/21/2024 7:00,934 W,277 W,548 W,109 W
5/21/2024 8:00,"1,161 W",754 W,302 W,105 W
5/21/2024 9:00,"1,153 W",850 W,197 W,106 W
5/21/2024 10:00,"3,078 W","1,329 W","1,642 W",107 W
5/21/2024 11:00,"1,000 W",473 W,414 W,113 W
5/21/2024 12:00,782 W,397 W,274 W,111 W
5/21/2024 13:00,"1,319 W",904 W,307 W,108 W
5/21/2024 14:00,"1,162 W",753 W,304 W,105 W
5/21/2024 15:00,909 W,373 W,430 W,106 W
5/21/2024 16:00,644 W,272 W,265 W,107 W
5/21/2024 17:00,"1,001 W",502 W,260 W,239 W
5/21/2024 18:00,"1,547 W",817 W,325 W,405 W
5/21/2024 19:00,"1,324 W",654 W,382 W,288 W
5/21/2024 20:00,601 W,159 W,259 W,183 W
5/21/2024 21:00,836 W,390 W,261 W,185 W
5/21/2024 22:00,"1,020 W",458 W,376 W,186 W
5/21/2024 23:00,"1,401 W",816 W,399 W,186 W
5/22/2024 0:00,"1,248 W",792 W,270 W,186 W
5/22/2024 1:00,703 W,188 W,330 W,185 W
5/22/2024 2:00,698 W,125 W,387 W,186 W
5/22/2024 3:00,"1,229 W",662 W,381 W,186 W
5/22/2024 4:00,"1,190 W",726 W,277 W,187 W
5/22/2024 5:00,905 W,331 W,388 W,186 W
5/22/2024 6:00,991 W,331 W,528 W,132 W
5/22/2024 7:00,637 W,259 W,254 W,124 W
5/22/2024 8:00,"1,267 W",774 W,387 W,106 W
5/22/2024 9:00,"1,134 W",778 W,251 W,105 W
5/22/2024 10:00,"2,039 W",484 W,"1,358 W",197 W
5/22/2024 11:00,"1,033 W",399 W,517 W,117 W
5/22/2024 12:00,"3,746 W","2,093 W","1,546 W",107 W
5/22/2024 13:00,"1,333 W",832 W,394 W,107 W
5/22/2024 14:00,"1,612 W",426 W,"1,052 W",134 W
5/22/2024 15:00,"1,204 W",420 W,525 W,259 W
5/22/2024 17:00,"1,443 W",995 W,310 W,138 W
5/22/2024 18:00,616 W,286 W,196 W,134 W
5/22/2024 19:00,"1,019 W",663 W,172 W,184 W
5/22/2024 20:00,"1,134 W",664 W,287 W,183 W
5/22/2024 21:00,743 W,271 W,288 W,184 W
5/22/2024 22:00,583 W,224 W,175 W,184 W
5/22/2024 23:00,853 W,490 W,179 W,184 W
5/23/2024 0:00,"1,466 W",782 W,499 W,185 W
5/23/2024 1:00,"1,205 W",731 W,290 W,184 W
5/23/2024 2:00,742 W,382 W,175 W,185 W
5/23/2024 3:00,595 W,236 W,175 W,184 W
5/23/2024 4:00,"1,167 W",577 W,404 W,186 W
5/23/2024 5:00,"1,098 W",725 W,187 W,186 W
5/23/2024 6:00,960 W,653 W,170 W,137 W
5/23/2024 7:00,627 W,274 W,228 W,125 W
5/23/2024 8:00,707 W,272 W,311 W,124 W
5/23/2024 9:00,"1,166 W",890 W,162 W,114 W
5/23/2024 10:00,"1,087 W",687 W,292 W,108 W
5/23/2024 11:00,638 W,320 W,213 W,105 W
5/23/2024 12:00,760 W,278 W,377 W,105 W
5/23/2024 13:00,426 W,144 W,178 W,104 W
5/23/2024 14:00,"1,032 W",726 W,199 W,107 W
5/23/2024 15:00,980 W,576 W,300 W,104 W
5/23/2024 16:00,671 W,275 W,292 W,104 W
5/23/2024 17:00,411 W,117 W,189 W,105 W
5/23/2024 18:00,820 W,525 W,169 W,126 W
5/23/2024 19:00,"1,175 W",742 W,263 W,170 W
5/23/2024 20:00,"1,184 W",737 W,265 W,182 W
5/23/2024 21:00,"1,004 W",379 W,442 W,183 W
5/23/2024 22:00,722 W,218 W,321 W,183 W
5/23/2024 23:00,"1,441 W",692 W,565 W,184 W
5/24/2024 0:00,998 W,621 W,193 W,184 W
5/24/2024 1:00,"1,099 W",741 W,173 W,185 W
5/24/2024 2:00,656 W,296 W,175 W,185 W
5/24/2024 3:00,784 W,300 W,299 W,185 W
5/24/2024 4:00,"1,246 W",747 W,312 W,187 W
5/24/2024 5:00,"1,240 W",868 W,185 W,187 W
5/24/2024 6:00,"1,373 W",901 W,338 W,134 W
5/24/2024 7:00,619 W,331 W,168 W,120 W
5/24/2024 8:00,600 W,333 W,160 W,107 W
5/24/2024 9:00,"1,391 W","1,023 W",262 W,106 W
5/24/2024 10:00,"1,407 W","1,013 W",287 W,107 W
5/24/2024 11:00,"1,141 W",874 W,160 W,107 W
5/24/2024 12:00,818 W,362 W,351 W,105 W
5/24/2024 13:00,"1,111 W",670 W,335 W,106 W
5/24/2024 14:00,"1,104 W",751 W,193 W,160 W
5/24/2024 15:00,982 W,670 W,164 W,148 W
5/24/2024 16:00,694 W,225 W,360 W,109 W
5/24/2024 17:00,"1,482 W",847 W,505 W,130 W
5/24/2024 18:00,"1,077 W",770 W,181 W,126 W
5/24/2024 19:00,"1,241 W",631 W,431 W,179 W
5/24/2024 20:00,"1,313 W",931 W,194 W,188 W
5/24/2024 21:00,"1,114 W",751 W,179 W,184 W
5/24/2024 22:00,766 W,323 W,260 W,183 W
5/24/2024 23:00,702 W,226 W,292 W,184 W
5/25/2024 0:00,"1,374 W",958 W,231 W,185 W
5/25/2024 1:00,"1,217 W",854 W,178 W,185 W
5/25/2024 2:00,852 W,357 W,311 W,184 W
5/25/2024 3:00,888 W,405 W,298 W,185 W
5/25/2024 4:00,791 W,356 W,251 W,184 W
5/25/2024 5:00,"1,304 W",944 W,174 W,186 W
5/25/2024 6:00,"1,299 W",840 W,334 W,125 W
5/25/2024 7:00,595 W,315 W,170 W,110 W
5/25/2024 8:00,788 W,424 W,258 W,106 W
5/25/2024 9:00,591 W,325 W,159 W,107 W
5/25/2024 10:00,"1,085 W",789 W,190 W,106 W
5/25/2024 11:00,"1,115 W",752 W,256 W,107 W
5/25/2024 12:00,647 W,271 W,270 W,106 W
5/25/2024 13:00,541 W,272 W,163 W,106 W
5/25/2024 14:00,999 W,677 W,215 W,107 W
5/25/2024 15:00,"1,271 W",865 W,274 W,132 W
5/25/2024 16:00,563 W,268 W,171 W,124 W
5/25/2024 17:00,893 W,325 W,443 W,125 W
5/25/2024 18:00,618 W,224 W,264 W,130 W
5/25/2024 19:00,"1,178 W",725 W,269 W,184 W
5/25/2024 20:00,"1,027 W",682 W,163 W,182 W
5/25/2024 21:00,459 W,111 W,165 W,183 W
5/25/2024 22:00,719 W,220 W,314 W,185 W
5/25/2024 23:00,770 W,285 W,301 W,184 W
5/26/2024 0:00,"1,548 W",906 W,457 W,185 W
5/26/2024 1:00,"1,231 W",779 W,266 W,186 W
5/26/2024 2:00,759 W,289 W,284 W,186 W
5/26/2024 3:00,827 W,468 W,174 W,185 W
5/26/2024 4:00,887 W,530 W,171 W,186 W
5/26/2024 5:00,"1,345 W",875 W,284 W,186 W
5/26/2024 6:00,"1,050 W",704 W,222 W,124 W
5/26/2024 7:00,519 W,230 W,174 W,115 W
5/26/2024 8:00,584 W,218 W,260 W,106 W
5/26/2024 9:00,"1,064 W",452 W,506 W,106 W
5/26/2024 10:00,"1,430 W","1,009 W",314 W,107 W
5/26/2024 11:00,"1,021 W",414 W,411 W,196 W
5/26/2024 12:00,"1,962 W",419 W,"1,284 W",259 W
5/26/2024 13:00,"1,492 W",553 W,751 W,188 W
5/26/2024 14:00,"1,919 W","1,278 W",460 W,181 W
5/26/2024 15:00,"1,703 W","1,105 W",431 W,167 W
5/26/2024 16:00,466 W,164 W,194 W,108 W
5/26/2024 17:00,"2,640 W","2,337 W",195 W,108 W
5/26/2024 18:00,"1,362 W",796 W,418 W,148 W
5/26/2024 19:00,"1,310 W",940 W,193 W,177 W
5/26/2024 20:00,721 W,273 W,264 W,184 W
5/26/2024 21:00,729 W,269 W,272 W,188 W
5/26/2024 22:00,648 W,259 W,202 W,187 W
5/26/2024 23:00,"1,205 W",799 W,219 W,187 W
5/27/2024 0:00,"1,238 W",871 W,179 W,188 W
5/27/2024 1:00,744 W,277 W,279 W,188 W
5/27/2024 2:00,655 W,291 W,177 W,187 W
5/27/2024 3:00,610 W,165 W,258 W,187 W
5/27/2024 4:00,"1,331 W",864 W,278 W,189 W
5/27/2024 5:00,"1,463 W",837 W,437 W,189 W
5/27/2024 6:00,858 W,322 W,414 W,122 W
5/27/2024 7:00,843 W,420 W,311 W,112 W
5/27/2024 8:00,"1,153 W",746 W,297 W,110 W
5/27/2024 9:00,"1,828 W","1,473 W",239 W,116 W
5/27/2024 10:00,"1,690 W","1,159 W",361 W,170 W
5/27/2024 11:00,"3,745 W","3,107 W",484 W,154 W
5/27/2024 12:00,"1,269 W",680 W,465 W,124 W
5/27/2024 13:00,"1,876 W","1,038 W",454 W,384 W
5/27/2024 14:00,"1,983 W","1,406 W",396 W,181 W
5/27/2024 15:00,"1,902 W","1,162 W",475 W,265 W
5/27/2024 16:00,"1,108 W",626 W,376 W,106 W
5/27/2024 17:00,708 W,402 W,199 W,107 W
5/27/2024 18:00,974 W,645 W,201 W,128 W
5/27/2024 19:00,"1,544 W","1,076 W",291 W,177 W
5/27/2024 20:00,"1,346 W",857 W,307 W,182 W
5/27/2024 21:00,959 W,560 W,216 W,183 W
5/27/2024 22:00,727 W,346 W,198 W,183 W
5/27/2024 23:00,"1,469 W",920 W,366 W,183 W
5/28/2024 0:00,"1,251 W",860 W,207 W,184 W
5/28/2024 1:00,"1,411 W","1,025 W",202 W,184 W
5/28/2024 2:00,924 W,426 W,313 W,185 W
5/28/2024 3:00,910 W,419 W,306 W,185 W
5/28/2024 4:00,"1,245 W",856 W,204 W,185 W
5/28/2024 5:00,"1,395 W",906 W,304 W,185 W
5/28/2024 6:00,"1,121 W",784 W,199 W,138 W
5/28/2024 7:00,751 W,381 W,246 W,124 W
5/28/2024 8:00,907 W,467 W,331 W,109 W
5/28/2024 9:00,"1,051 W",743 W,202 W,106 W
5/28/2024 10:00,"1,179 W",875 W,199 W,105 W
5/28/2024 11:00,"1,426 W","1,024 W",296 W,106 W
5/28/2024 12:00,799 W,377 W,318 W,104 W
5/28/2024 13:00,647 W,343 W,199 W,105 W
5/28/2024 14:00,"1,403 W",980 W,317 W,106 W
5/28/2024 15:00,"1,494 W","1,023 W",366 W,105 W
5/28/2024 16:00,655 W,347 W,202 W,106 W
5/28/2024 17:00,833 W,427 W,297 W,109 W
5/28/2024 18:00,954 W,503 W,318 W,133 W
5/28/2024 19:00,"1,368 W",902 W,284 W,182 W
5/28/2024 20:00,"1,533 W","1,051 W",299 W,183 W
5/28/2024 21:00,899 W,395 W,321 W,183 W
5/28/2024 22:00,678 W,295 W,200 W,183 W
5/28/2024 23:00,951 W,416 W,351 W,184 W
5/29/2024 0:00,"1,461 W","1,051 W",224 W,186 W
5/29/2024 1:00,"1,469 W","1,070 W",214 W,185 W
5/29/2024 2:00,953 W,432 W,337 W,184 W
5/29/2024 3:00,908 W,520 W,204 W,184 W
5/29/2024 4:00,709 W,257 W,267 W,185 W
5/29/2024 5:00,"1,381 W",894 W,307 W,180 W
5/29/2024 6:00,"1,095 W",788 W,197 W,110 W
5/29/2024 7:00,740 W,392 W,239 W,109 W
5/29/2024 8:00,931 W,523 W,305 W,103 W
5/29/2024 9:00,923 W,580 W,238 W,105 W
5/29/2024 10:00,"1,571 W","1,088 W",312 W,171 W
5/29/2024 11:00,"1,214 W",659 W,388 W,167 W
5/29/2024 12:00,"5,348 W","3,590 W","1,474 W",284 W
5/29/2024 13:00,"5,834 W","4,150 W","1,312 W",372 W
5/29/2024 14:00,"5,152 W","4,297 W",470 W,385 W
5/29/2024 15:00,"4,936 W","4,066 W",417 W,453 W
5/29/2024 16:00,769 W,254 W,411 W,104 W
5/29/2024 17:00,837 W,417 W,316 W,104 W
5/29/2024 18:00,797 W,457 W,211 W,129 W
5/29/2024 19:00,"1,295 W",828 W,296 W,171 W
5/29/2024 20:00,"1,111 W",723 W,204 W,184 W
5/29/2024 21:00,660 W,271 W,206 W,183 W
5/29/2024 22:00,871 W,378 W,308 W,185 W
5/29/2024 23:00,"1,381 W",797 W,399 W,185 W
5/30/2024 0:00,"1,284 W",878 W,221 W,185 W
5/30/2024 1:00,785 W,278 W,323 W,184 W
5/30/2024 2:00,760 W,361 W,214 W,185 W
5/30/2024 3:00,666 W,268 W,213 W,185 W
5/30/2024 4:00,"1,215 W",708 W,321 W,186 W
5/30/2024 5:00,"1,324 W",897 W,240 W,187 W
5/30/2024 6:00,579 W,255 W,203 W,121 W
5/30/2024 7:00,871 W,352 W,410 W,109 W
5/30/2024 8:00,453 W,139 W,210 W,104 W
5/30/2024 9:00,"1,705 W","1,396 W",205 W,104 W
5/30/2024 10:00,"1,582 W",879 W,557 W,146 W
5/30/2024 11:00,"1,365 W",512 W,419 W,434 W
5/30/2024 12:00,"1,522 W",682 W,427 W,413 W
5/30/2024 13:00,"2,020 W",880 W,732 W,408 W
5/30/2024 14:00,"1,678 W","1,037 W",402 W,239 W
5/30/2024 15:00,"1,365 W",820 W,412 W,133 W
5/30/2024 16:00,"1,090 W",579 W,406 W,105 W
5/30/2024 17:00,644 W,235 W,304 W,105 W
5/30/2024 18:00,"1,296 W",847 W,312 W,137 W
5/30/2024 19:00,"1,494 W",873 W,438 W,183 W
5/30/2024 20:00,"1,194 W",500 W,508 W,186 W
5/30/2024 21:00,848 W,344 W,320 W,184 W
5/30/2024 22:00,852 W,346 W,323 W,183 W
5/30/2024 23:00,"1,770 W","1,020 W",565 W,185 W
5/31/2024 0:00,"1,400 W",876 W,340 W,184 W
5/31/2024 1:00,976 W,457 W,334 W,185 W
5/31/2024 2:00,991 W,363 W,443 W,185 W
5/31/2024 3:00,744 W,227 W,332 W,185 W
5/31/2024 4:00,"1,489 W",878 W,426 W,185 W
5/31/2024 5:00,"1,595 W",727 W,683 W,185 W
5/31/2024 6:00,792 W,357 W,311 W,124 W
5/31/2024 7:00,827 W,212 W,506 W,109 W
5/31/2024 8:00,734 W,318 W,310 W,106 W
5/31/2024 9:00,"1,781 W","1,281 W",394 W,106 W
5/31/2024 10:00,"6,191 W","5,261 W",410 W,520 W
5/31/2024 11:00,"5,536 W","3,645 W","1,365 W",526 W
5/31/2024 12:00,"4,393 W","3,729 W",498 W,166 W
5/31/2024 13:00,"4,300 W","3,763 W",366 W,171 W
5/31/2024 14:00,"2,856 W","1,614 W",702 W,540 W
5/31/2024 15:00,"1,822 W","1,078 W",562 W,182 W
5/31/2024 16:00,555 W,244 W,207 W,104 W
5/31/2024 17:00,711 W,313 W,294 W,104 W
5/31/2024 18:00,"1,082 W",640 W,319 W,123 W
5/31/2024 19:00,"1,070 W",702 W,194 W,174 W
5/31/2024 20:00,689 W,212 W,295 W,182 W
5/31/2024 21:00,718 W,213 W,322 W,183 W
5/31/2024 22:00,606 W,222 W,200 W,184 W
5/31/2024 23:00,"1,244 W",635 W,424 W,185 W
6/1/2024 0:00,"1,124 W",724 W,216 W,184 W
6/1/2024 1:00,"1,035 W",378 W,472 W,185 W
6/1/2024 2:00,"1,105 W",390 W,531 W,184 W
6/1/2024 3:00,"1,163 W",754 W,224 W,185 W
6/1/2024 4:00,"1,280 W",890 W,204 W,186 W
6/1/2024 5:00,"1,282 W",780 W,317 W,185 W
6/1/2024 6:00,486 W,161 W,201 W,124 W
6/1/2024 7:00,682 W,158 W,413 W,111 W
6/1/2024 8:00,826 W,513 W,206 W,107 W
6/1/2024 9:00,"1,142 W",832 W,204 W,106 W
6/1/2024 10:00,"1,125 W",726 W,293 W,106 W
6/1/2024 13:00,"1,602 W","1,169 W",336 W,97 W
6/1/2024 14:00,"1,397 W",992 W,309 W,96 W
6/1/2024 15:00,"1,165 W",890 W,181 W,94 W
6/1/2024 16:00,932 W,530 W,289 W,113 W
6/1/2024 17:00,"1,013 W",715 W,171 W,127 W
6/1/2024 18:00,"1,339 W",923 W,284 W,132 W
6/1/2024 19:00,"1,163 W",817 W,175 W,171 W
6/1/2024 20:00,793 W,455 W,167 W,171 W
6/1/2024 21:00,702 W,261 W,270 W,171 W
6/1/2024 22:00,838 W,391 W,276 W,171 W
6/1/2024 23:00,"1,276 W",794 W,310 W,172 W
6/2/2024 0:00,"1,110 W",768 W,171 W,171 W
6/2/2024 1:00,624 W,271 W,181 W,172 W
6/2/2024 2:00,627 W,163 W,292 W,172 W
6/2/2024 3:00,833 W,377 W,284 W,172 W
6/2/2024 4:00,"1,299 W",831 W,296 W,172 W
6/2/2024 5:00,"1,148 W",797 W,179 W,172 W
6/2/2024 6:00,"1,035 W",747 W,167 W,121 W
6/2/2024 7:00,520 W,263 W,160 W,97 W
6/2/2024 8:00,739 W,365 W,280 W,94 W
6/2/2024 9:00,"1,652 W","1,396 W",165 W,91 W
6/2/2024 10:00,"4,876 W","4,215 W",506 W,155 W
6/2/2024 11:00,"4,790 W","3,947 W",432 W,411 W
6/2/2024 12:00,"4,377 W","3,525 W",440 W,412 W
6/2/2024 13:00,"4,277 W","3,452 W",475 W,350 W
6/2/2024 14:00,"4,869 W","3,941 W",395 W,533 W
6/2/2024 15:00,"2,166 W","1,151 W",526 W,489 W
6/2/2024 16:00,920 W,412 W,402 W,106 W
6/2/2024 17:00,824 W,411 W,307 W,106 W
6/2/2024 18:00,879 W,309 W,439 W,131 W
6/2/2024 19:00,"1,348 W",923 W,252 W,173 W
6/2/2024 20:00,"1,164 W",765 W,216 W,183 W
6/2/2024 21:00,734 W,266 W,283 W,185 W
6/2/2024 22:00,"1,031 W",524 W,324 W,183 W
6/2/2024 23:00,927 W,391 W,352 W,184 W
6/3/2024 0:00,"1,369 W",968 W,216 W,185 W
6/3/2024 1:00,"1,558 W",873 W,501 W,184 W
6/3/2024 2:00,"1,583 W",943 W,455 W,185 W
6/3/2024 3:00,883 W,468 W,230 W,185 W
6/3/2024 4:00,760 W,353 W,223 W,184 W
6/3/2024 5:00,"1,114 W",604 W,324 W,186 W
6/3/2024 6:00,"1,202 W",729 W,353 W,120 W
6/3/2024 7:00,"1,284 W",962 W,211 W,111 W
6/3/2024 8:00,714 W,313 W,298 W,103 W
6/3/2024 9:00,"1,531 W","1,150 W",203 W,178 W
6/3/2024 10:00,"2,524 W",723 W,"1,450 W",351 W
6/3/2024 11:00,"4,609 W","3,696 W",434 W,479 W
6/3/2024 12:00,"1,950 W",825 W,769 W,356 W
6/3/2024 13:00,"3,804 W","2,602 W",610 W,592 W
6/3/2024 14:00,"1,617 W",464 W,518 W,635 W
6/3/2024 15:00,"2,481 W","1,047 W","1,021 W",413 W
6/3/2024 16:00,"1,325 W","1,000 W",218 W,107 W
6/3/2024 17:00,850 W,445 W,297 W,108 W
6/3/2024 18:00,853 W,326 W,398 W,129 W
6/3/2024 19:00,585 W,111 W,303 W,171 W
6/3/2024 20:00,"1,196 W",708 W,306 W,182 W
6/3/2024 21:00,"1,093 W",615 W,294 W,184 W
6/3/2024 22:00,712 W,324 W,204 W,184 W
6/3/2024 23:00,"1,002 W",265 W,553 W,184 W
6/4/2024 0:00,865 W,384 W,296 W,185 W
6/4/2024 1:00,"1,188 W",785 W,218 W,185 W
6/4/2024 2:00,"1,386 W",789 W,412 W,185 W
6/4/2024 3:00,865 W,466 W,215 W,184 W
6/4/2024 4:00,654 W,164 W,306 W,184 W
6/4/2024 5:00,900 W,513 W,202 W,185 W
6/4/2024 6:00,"1,103 W",695 W,284 W,124 W
6/4/2024 7:00,"1,017 W",712 W,196 W,109 W
6/4/2024 8:00,721 W,332 W,285 W,104 W
6/4/2024 9:00,855 W,326 W,425 W,104 W
6/4/2024 10:00,"1,671 W","1,036 W",455 W,180 W
6/4/2024 11:00,"1,924 W",855 W,633 W,436 W
6/4/2024 12:00,"2,053 W",782 W,568 W,703 W
6/4/2024 13:00,"1,502 W",601 W,516 W,385 W
6/4/2024 14:00,"3,987 W","2,832 W",530 W,625 W
6/4/2024 15:00,"5,067 W","4,211 W",452 W,404 W
6/4/2024 16:00,"1,273 W",845 W,323 W,105 W
6/4/2024 17:00,508 W,210 W,193 W,105 W
6/4/2024 18:00,755 W,222 W,418 W,115 W
6/4/2024 19:00,961 W,573 W,216 W,172 W
6/4/2024 20:00,"1,221 W",718 W,318 W,185 W
6/4/2024 21:00,"1,275 W",886 W,205 W,184 W
6/4/2024 22:00,"1,212 W",631 W,386 W,195 W
6/4/2024 23:00,"1,245 W",857 W,201 W,187 W
6/5/2024 0:00,689 W,318 W,187 W,184 W
6/5/2024 1:00,616 W,235 W,197 W,184 W
6/5/2024 2:00,"1,187 W",801 W,201 W,185 W
6/5/2024 3:00,"1,327 W",740 W,402 W,185 W
6/5/2024 4:00,743 W,356 W,202 W,185 W
6/5/2024 5:00,637 W,174 W,278 W,185 W
6/5/2024 6:00,660 W,363 W,173 W,124 W
6/5/2024 7:00,"1,027 W",656 W,257 W,114 W
6/5/2024 8:00,998 W,717 W,174 W,107 W
6/5/2024 9:00,"1,158 W",691 W,361 W,106 W
6/5/2024 10:00,"3,129 W","2,316 W",416 W,397 W
6/5/2024 11:00,"2,816 W","1,890 W",527 W,399 W
6/5/2024 12:00,"1,707 W","1,313 W",266 W,128 W
6/5/2024 13:00,"1,946 W","1,201 W",346 W,399 W
6/5/2024 14:00,"1,415 W",640 W,373 W,402 W
6/5/2024 15:00,"1,571 W",777 W,390 W,404 W
6/5/2024 16:00,741 W,267 W,368 W,106 W
6/5/2024 17:00,"1,344 W",878 W,356 W,110 W
6/5/2024 18:00,"1,627 W",887 W,624 W,116 W
6/5/2024 19:00,875 W,220 W,483 W,172 W
6/5/2024 20:00,697 W,141 W,375 W,181 W
6/5/2024 21:00,704 W,221 W,299 W,184 W
6/5/2024 22:00,"1,454 W",873 W,396 W,185 W
6/5/2024 23:00,"1,194 W",730 W,279 W,185 W
6/6/2024 0:00,807 W,337 W,286 W,184 W
6/6/2024 1:00,950 W,249 W,517 W,184 W
6/6/2024 2:00,996 W,485 W,325 W,186 W
6/6/2024 3:00,"1,371 W",759 W,425 W,187 W
6/6/2024 4:00,"1,242 W",643 W,413 W,186 W
6/6/2024 5:00,749 W,266 W,296 W,187 W
6/6/2024 6:00,797 W,284 W,389 W,124 W
6/6/2024 7:00,791 W,416 W,267 W,108 W
6/6/2024 8:00,"1,521 W","1,020 W",393 W,108 W
6/6/2024 9:00,"1,999 W","1,547 W",346 W,106 W
6/6/2024 10:00,"4,036 W","3,322 W",469 W,245 W
6/6/2024 11:00,"4,325 W","3,590 W",520 W,215 W
6/6/2024 0:00,807 W,337 W,286 W,184 W
6/6/2024 1:00,950 W,249 W,517 W,184 W
6/6/2024 2:00,996 W,485 W,325 W,186 W
6/6/2024 3:00,"1,371 W",759 W,425 W,187 W
6/6/2024 4:00,"1,242 W",643 W,413 W,186 W
6/6/2024 5:00,749 W,266 W,296 W,187 W
6/6/2024 6:00,797 W,284 W,389 W,124 W
6/6/2024 7:00,791 W,416 W,267 W,108 W
6/6/2024 8:00,"1,521 W","1,020 W",393 W,108 W
