Time,Total (W),Phase_A (W),Phase_B (W),Phase_C (W)
2024/4/2 7:00:00,"1,156 W",711 W,340 W,105 W
2024/4/2 8:00:00,"1,512 W","1,215 W",192 W,105 W
2024/4/2 9:00:00,"2,012 W","1,490 W",418 W,104 W
2024/4/2 10:00:00,"3,079 W","2,225 W",492 W,362 W
2024/4/2 11:00:00,"1,518 W",800 W,606 W,112 W
2024/4/2 12:00:00,"1,087 W",590 W,258 W,239 W
2024/4/2 13:00:00,"1,315 W",832 W,345 W,138 W
2024/4/2 14:00:00,"1,788 W",991 W,660 W,137 W
2024/4/2 15:00:00,"1,309 W",704 W,487 W,118 W
2024/4/2 16:00:00,889 W,559 W,225 W,105 W
2024/4/2 17:00:00,818 W,401 W,312 W,105 W
2024/4/2 18:00:00,692 W,341 W,217 W,134 W
2024/4/2 19:00:00,"1,372 W",377 W,814 W,181 W
2024/4/2 20:00:00,"1,260 W",484 W,594 W,182 W
2024/4/2 21:00:00,548 W,236 W,129 W,183 W
2024/4/2 22:00:00,862 W,350 W,329 W,183 W
2024/4/2 23:00:00,"1,710 W",533 W,993 W,184 W
2024/4/3 0:00:00,"1,033 W",625 W,224 W,184 W
2024/4/3 1:00:00,781 W,371 W,226 W,184 W
2024/4/3 2:00:00,658 W,247 W,226 W,185 W
2024/4/3 3:00:00,709 W,299 W,225 W,185 W
2024/4/3 4:00:00,770 W,359 W,226 W,185 W
2024/4/3 5:00:00,701 W,340 W,176 W,185 W
2024/4/3 6:00:00,774 W,303 W,326 W,145 W
2024/4/3 7:00:00,538 W,195 W,239 W,104 W
2024/4/3 8:00:00,703 W,244 W,357 W,102 W
2024/4/3 9:00:00,"1,546 W","1,220 W",224 W,102 W
2024/4/3 10:00:00,"1,287 W",567 W,351 W,369 W
2024/4/3 11:00:00,763 W,409 W,251 W,103 W
2024/4/3 12:00:00,"2,027 W",603 W,"1,246 W",178 W
2024/4/3 13:00:00,"2,948 W","2,248 W",273 W,427 W
2024/4/3 14:00:00,"2,797 W","2,307 W",386 W,104 W
2024/4/3 15:00:00,890 W,535 W,252 W,103 W
2024/4/3 16:00:00,843 W,359 W,379 W,105 W
2024/4/3 17:00:00,706 W,399 W,200 W,107 W
2024/4/3 18:00:00,709 W,385 W,198 W,126 W
2024/4/3 19:00:00,903 W,400 W,321 W,182 W
2024/4/3 20:00:00,577 W,196 W,199 W,182 W
2024/4/3 21:00:00,685 W,290 W,211 W,184 W
2024/4/3 22:00:00,617 W,210 W,222 W,185 W
2024/4/3 23:00:00,692 W,297 W,210 W,185 W
2024/4/4 0:00:00,760 W,244 W,331 W,185 W
2024/4/4 1:00:00,662 W,267 W,210 W,185 W
2024/4/4 2:00:00,814 W,237 W,391 W,186 W
2024/4/4 3:00:00,864 W,438 W,241 W,185 W
2024/4/4 4:00:00,"1,499 W",367 W,946 W,186 W
2024/4/4 5:00:00,"1,007 W",469 W,353 W,185 W
2024/4/4 6:00:00,713 W,360 W,207 W,146 W
2024/4/4 7:00:00,773 W,368 W,297 W,108 W
2024/4/4 8:00:00,800 W,304 W,392 W,104 W
2024/4/4 9:00:00,"1,380 W",987 W,289 W,104 W
2024/4/4 10:00:00,"2,217 W",872 W,"1,202 W",143 W
2024/4/4 11:00:00,"1,999 W",763 W,"1,095 W",141 W
2024/4/4 12:00:00,"1,277 W",594 W,573 W,110 W
2024/4/4 13:00:00,"1,947 W",275 W,"1,563 W",109 W
2024/4/4 14:00:00,874 W,407 W,305 W,162 W
2024/4/4 15:00:00,991 W,309 W,525 W,157 W
2024/4/4 16:00:00,749 W,452 W,193 W,104 W
2024/4/4 17:00:00,"1,243 W",908 W,229 W,106 W
2024/4/4 18:00:00,"1,094 W",651 W,309 W,134 W
2024/4/4 19:00:00,725 W,342 W,202 W,181 W
2024/4/4 20:00:00,"1,009 W",522 W,303 W,184 W
2024/4/4 21:00:00,808 W,341 W,284 W,183 W
2024/4/4 22:00:00,924 W,432 W,308 W,184 W
2024/4/4 23:00:00,947 W,553 W,210 W,184 W
2024/4/5 0:00:00,990 W,559 W,246 W,185 W
2024/4/5 1:00:00,"1,251 W",730 W,336 W,185 W
2024/4/5 2:00:00,807 W,383 W,238 W,186 W
2024/4/5 3:00:00,"1,900 W","1,380 W",335 W,185 W
2024/4/5 4:00:00,"1,152 W",461 W,504 W,187 W
2024/4/5 5:00:00,985 W,542 W,258 W,185 W
2024/4/5 6:00:00,973 W,615 W,214 W,144 W
2024/4/5 7:00:00,"1,020 W",721 W,195 W,104 W
2024/4/5 8:00:00,"1,726 W","1,429 W",194 W,103 W
2024/4/5 9:00:00,673 W,377 W,190 W,106 W
2024/4/5 10:00:00,"1,575 W",869 W,295 W,411 W
2024/4/5 11:00:00,"1,757 W",864 W,462 W,431 W
2024/4/5 12:00:00,"1,258 W",429 W,387 W,442 W
2024/4/5 13:00:00,"1,377 W",784 W,381 W,212 W
2024/4/5 14:00:00,"1,948 W",860 W,980 W,108 W
2024/4/5 15:00:00,"1,090 W",675 W,310 W,105 W
2024/4/5 16:00:00,"1,013 W",463 W,444 W,106 W
2024/4/5 17:00:00,825 W,401 W,309 W,115 W
2024/4/5 18:00:00,536 W,199 W,198 W,139 W
2024/4/5 19:00:00,769 W,296 W,290 W,183 W
2024/4/5 20:00:00,"1,053 W",666 W,204 W,183 W
2024/4/5 21:00:00,807 W,210 W,412 W,185 W
2024/4/5 22:00:00,779 W,376 W,218 W,185 W
2024/4/5 23:00:00,656 W,257 W,211 W,188 W
2024/4/6 0:00:00,886 W,361 W,338 W,187 W
2024/4/6 1:00:00,940 W,540 W,211 W,189 W
2024/4/6 2:00:00,909 W,380 W,340 W,189 W
2024/4/6 3:00:00,742 W,342 W,212 W,188 W
2024/4/6 4:00:00,985 W,575 W,222 W,188 W
2024/4/6 5:00:00,"1,411 W",581 W,641 W,189 W
2024/4/6 6:00:00,874 W,517 W,209 W,148 W
2024/4/6 7:00:00,738 W,325 W,308 W,105 W
2024/4/6 8:00:00,729 W,315 W,310 W,104 W
2024/4/6 9:00:00,816 W,400 W,310 W,106 W
2024/4/6 10:00:00,868 W,409 W,354 W,105 W
2024/4/6 11:00:00,968 W,577 W,284 W,107 W
2024/4/6 12:00:00,775 W,463 W,205 W,107 W
2024/4/6 13:00:00,790 W,342 W,340 W,108 W
2024/4/6 14:00:00,919 W,492 W,320 W,107 W
2024/4/6 15:00:00,613 W,304 W,204 W,105 W
2024/4/6 16:00:00,770 W,364 W,299 W,107 W
2024/4/6 17:00:00,673 W,342 W,216 W,115 W
2024/4/6 18:00:00,789 W,458 W,199 W,132 W
2024/4/6 19:00:00,"1,311 W",803 W,325 W,183 W
2024/4/6 20:00:00,811 W,428 W,199 W,184 W
2024/4/6 21:00:00,915 W,311 W,418 W,186 W
2024/4/6 22:00:00,803 W,408 W,209 W,186 W
2024/4/6 23:00:00,861 W,349 W,326 W,186 W
2024/4/7 0:00:00,"1,262 W",819 W,257 W,186 W
2024/4/7 1:00:00,874 W,480 W,207 W,187 W
2024/4/7 2:00:00,848 W,454 W,206 W,188 W
2024/4/7 3:00:00,943 W,543 W,212 W,188 W
2024/4/7 4:00:00,970 W,470 W,314 W,186 W
2024/4/7 5:00:00,"1,098 W",572 W,341 W,185 W
2024/4/7 6:00:00,"1,127 W",486 W,501 W,140 W
2024/4/7 7:00:00,"1,165 W",701 W,359 W,105 W
2024/4/7 8:00:00,947 W,657 W,185 W,105 W
2024/4/7 9:00:00,"1,334 W",931 W,298 W,105 W
2024/4/7 10:00:00,"1,307 W",653 W,260 W,394 W
2024/4/7 11:00:00,"4,006 W","2,238 W","1,375 W",393 W
2024/4/7 12:00:00,"2,038 W","1,350 W",294 W,394 W
2024/4/7 13:00:00,"2,066 W",556 W,"1,404 W",106 W
2024/4/7 14:00:00,"1,121 W",641 W,349 W,131 W
2024/4/7 15:00:00,"1,969 W",529 W,"1,310 W",130 W
2024/4/7 16:00:00,"1,079 W",483 W,484 W,112 W
2024/4/7 17:00:00,891 W,280 W,500 W,111 W
2024/4/7 18:00:00,989 W,491 W,359 W,139 W
2024/4/7 19:00:00,890 W,434 W,275 W,181 W
2024/4/7 20:00:00,910 W,342 W,384 W,184 W
2024/4/7 21:00:00,955 W,390 W,381 W,184 W
2024/4/7 22:00:00,942 W,352 W,405 W,185 W
2024/4/7 23:00:00,980 W,523 W,271 W,186 W
2024/4/8 0:00:00,828 W,369 W,273 W,186 W
2024/4/8 1:00:00,841 W,375 W,279 W,187 W
2024/4/8 2:00:00,894 W,432 W,274 W,188 W
2024/4/8 3:00:00,"1,059 W",470 W,402 W,187 W
2024/4/8 4:00:00,885 W,413 W,284 W,188 W
2024/4/8 5:00:00,"1,281 W",391 W,702 W,188 W
2024/4/8 6:00:00,"1,048 W",245 W,660 W,143 W
2024/4/8 7:00:00,"1,003 W",355 W,539 W,109 W
2024/4/8 8:00:00,854 W,446 W,304 W,104 W
2024/4/8 9:00:00,743 W,269 W,369 W,105 W
2024/4/8 10:00:00,"2,267 W",499 W,"1,378 W",390 W
2024/4/8 11:00:00,"1,890 W",482 W,"1,273 W",135 W
2024/4/8 12:00:00,"1,659 W","1,049 W",478 W,132 W
2024/4/8 13:00:00,"1,706 W",678 W,664 W,364 W
2024/4/8 14:00:00,"1,346 W",487 W,471 W,388 W
2024/4/8 15:00:00,"1,632 W",399 W,"1,124 W",109 W
2024/4/8 16:00:00,"1,098 W",707 W,268 W,123 W
2024/4/8 17:00:00,"1,704 W","1,366 W",215 W,123 W
2024/4/8 18:00:00,"1,009 W",662 W,198 W,149 W
2024/4/8 19:00:00,"1,262 W",737 W,328 W,197 W
2024/4/8 20:00:00,"1,332 W",938 W,197 W,197 W
2024/4/8 21:00:00,"1,516 W",897 W,418 W,201 W
2024/4/8 22:00:00,"2,148 W","1,724 W",223 W,201 W
2024/4/8 23:00:00,"1,306 W",789 W,315 W,202 W
2024/4/9 0:00:00,780 W,366 W,212 W,202 W
2024/4/9 1:00:00,"1,414 W","1,002 W",209 W,203 W
2024/4/9 2:00:00,"1,428 W",908 W,317 W,203 W
2024/4/9 3:00:00,"2,365 W","1,936 W",227 W,202 W
2024/4/9 4:00:00,"1,005 W",554 W,249 W,202 W
2024/4/9 5:00:00,"1,887 W","1,132 W",551 W,204 W
2024/4/9 6:00:00,"1,848 W","1,348 W",339 W,161 W
2024/4/9 7:00:00,895 W,472 W,292 W,131 W
2024/4/9 8:00:00,"2,179 W","1,866 W",191 W,122 W
2024/4/9 9:00:00,"2,113 W","1,647 W",345 W,121 W
2024/4/9 10:00:00,"1,851 W","1,141 W",331 W,379 W
2024/4/9 11:00:00,"2,135 W","1,422 W",279 W,434 W
2024/4/9 12:00:00,"2,262 W","1,494 W",477 W,291 W
2024/4/9 13:00:00,"1,861 W",725 W,623 W,513 W
2024/4/9 14:00:00,"2,165 W","1,253 W",379 W,533 W
2024/4/9 15:00:00,"3,118 W","1,224 W","1,340 W",554 W
2024/4/9 16:00:00,"1,346 W",586 W,629 W,131 W
2024/4/9 17:00:00,859 W,529 W,199 W,131 W
2024/4/9 18:00:00,920 W,470 W,301 W,149 W
2024/4/9 19:00:00,"1,106 W",712 W,197 W,197 W
2024/4/9 20:00:00,"1,414 W",897 W,318 W,199 W
2024/4/9 21:00:00,940 W,369 W,373 W,198 W
2024/4/9 22:00:00,754 W,344 W,211 W,199 W
2024/4/9 23:00:00,867 W,352 W,316 W,199 W
2024/4/10 0:00:00,"1,497 W","1,036 W",258 W,203 W
2024/4/10 1:00:00,"1,408 W",998 W,208 W,202 W
2024/4/10 2:00:00,"1,011 W",492 W,318 W,201 W
2024/4/10 3:00:00,983 W,522 W,260 W,201 W
2024/4/10 4:00:00,"1,088 W",659 W,227 W,202 W
2024/4/10 5:00:00,"1,441 W",836 W,403 W,202 W
2024/4/10 6:00:00,"1,235 W",750 W,325 W,160 W
2024/4/10 7:00:00,998 W,674 W,193 W,131 W
2024/4/10 8:00:00,662 W,353 W,186 W,123 W
2024/4/10 9:00:00,"1,312 W",957 W,235 W,120 W
2024/4/10 10:00:00,"1,342 W",701 W,481 W,160 W
2024/4/10 11:00:00,"3,259 W","2,591 W",508 W,160 W
2024/4/10 12:00:00,"3,309 W","2,583 W",557 W,169 W
2024/4/10 13:00:00,"1,776 W",657 W,597 W,522 W
2024/4/10 14:00:00,"2,489 W",654 W,"1,281 W",554 W
2024/4/10 15:00:00,"2,336 W",622 W,"1,166 W",548 W
2024/4/10 16:00:00,"1,502 W","1,134 W",263 W,105 W
2024/4/10 17:00:00,"1,147 W",740 W,303 W,104 W
2024/4/10 18:00:00,"1,050 W",723 W,194 W,133 W
2024/4/10 19:00:00,765 W,298 W,285 W,182 W
2024/4/10 20:00:00,852 W,354 W,315 W,183 W
2024/4/10 21:00:00,943 W,314 W,446 W,183 W
2024/4/10 22:00:00,"1,214 W",813 W,214 W,187 W
2024/4/10 23:00:00,"1,203 W",809 W,209 W,185 W
2024/4/11 0:00:00,"1,577 W","1,071 W",320 W,186 W
2024/4/11 1:00:00,822 W,401 W,234 W,187 W
2024/4/11 2:00:00,"1,014 W",589 W,238 W,187 W
2024/4/11 3:00:00,811 W,413 W,210 W,188 W
2024/4/11 4:00:00,"1,684 W","1,159 W",337 W,188 W
2024/4/11 5:00:00,"1,204 W",797 W,218 W,189 W
2024/4/11 6:00:00,663 W,308 W,211 W,144 W
2024/4/11 7:00:00,638 W,333 W,192 W,113 W
2024/4/11 8:00:00,594 W,297 W,193 W,104 W
2024/4/11 9:00:00,865 W,556 W,205 W,104 W
2024/4/11 10:00:00,"1,027 W",723 W,197 W,107 W
2024/4/11 11:00:00,"1,132 W",832 W,194 W,106 W
2024/4/11 12:00:00,700 W,252 W,342 W,106 W
2024/4/11 13:00:00,634 W,418 W,110 W,106 W
2024/4/11 14:00:00,"1,123 W",681 W,339 W,103 W
2024/4/11 15:00:00,"1,303 W","1,000 W",199 W,104 W
2024/4/11 16:00:00,"1,654 W","1,089 W",435 W,130 W
2024/4/11 17:00:00,"1,159 W",761 W,251 W,147 W
2024/4/11 18:00:00,"1,605 W","1,085 W",337 W,183 W
2024/4/11 19:00:00,"1,253 W",867 W,195 W,191 W
2024/4/11 20:00:00,807 W,396 W,220 W,191 W
2024/4/11 21:00:00,"1,003 W",513 W,300 W,190 W
2024/4/11 22:00:00,"1,205 W",552 W,461 W,192 W
2024/4/11 23:00:00,"1,408 W",997 W,219 W,192 W
2024/4/12 0:00:00,"1,428 W",912 W,320 W,196 W
2024/4/12 1:00:00,973 W,568 W,211 W,194 W
2024/4/12 2:00:00,916 W,403 W,319 W,194 W
2024/4/12 3:00:00,810 W,407 W,209 W,194 W
2024/4/12 4:00:00,"1,538 W","1,089 W",254 W,195 W
2024/4/12 5:00:00,"1,690 W","1,254 W",241 W,195 W
2024/4/12 6:00:00,908 W,466 W,297 W,145 W
2024/4/12 7:00:00,716 W,347 W,252 W,117 W
2024/4/12 8:00:00,914 W,495 W,312 W,107 W
2024/4/12 9:00:00,"1,284 W",919 W,259 W,106 W
2024/4/12 10:00:00,"1,899 W","1,119 W",375 W,405 W
2024/4/12 11:00:00,"1,339 W",512 W,401 W,426 W
2024/4/12 12:00:00,"1,596 W",865 W,318 W,413 W
2024/4/12 13:00:00,"4,979 W","3,905 W",909 W,165 W
2024/4/12 14:00:00,"2,572 W","1,155 W",879 W,538 W
2024/4/12 15:00:00,"1,894 W","1,057 W",316 W,521 W
2024/4/12 16:00:00,669 W,360 W,202 W,107 W
2024/4/12 17:00:00,842 W,460 W,269 W,113 W
2024/4/12 18:00:00,761 W,433 W,193 W,135 W
2024/4/12 19:00:00,"1,402 W",874 W,341 W,187 W
2024/4/12 20:00:00,"1,295 W",911 W,195 W,189 W
2024/4/12 21:00:00,"1,180 W",794 W,197 W,189 W
2024/4/12 22:00:00,967 W,471 W,306 W,190 W
2024/4/12 23:00:00,775 W,334 W,247 W,194 W
2024/4/13 0:00:00,736 W,345 W,206 W,185 W
2024/4/13 1:00:00,"1,636 W","1,089 W",361 W,186 W
2024/4/13 2:00:00,"1,367 W",962 W,219 W,186 W
2024/4/13 3:00:00,859 W,342 W,330 W,187 W
2024/4/13 4:00:00,749 W,351 W,211 W,187 W
2024/4/13 5:00:00,993 W,498 W,311 W,184 W
2024/4/13 6:00:00,"1,340 W",950 W,242 W,148 W
2024/4/13 7:00:00,"1,416 W",901 W,401 W,114 W
2024/4/13 8:00:00,624 W,301 W,218 W,105 W
2024/4/13 9:00:00,915 W,524 W,286 W,105 W
2024/4/13 10:00:00,765 W,467 W,192 W,106 W
2024/4/13 11:00:00,"1,400 W","1,086 W",207 W,107 W
2024/4/13 12:00:00,"1,408 W","1,000 W",301 W,107 W
2024/4/13 13:00:00,761 W,321 W,333 W,107 W
2024/4/13 14:00:00,784 W,369 W,310 W,105 W
2024/4/13 15:00:00,676 W,314 W,256 W,106 W
2024/4/13 16:00:00,"1,262 W",960 W,196 W,106 W
2024/4/13 17:00:00,"1,124 W",727 W,289 W,108 W
2024/4/13 18:00:00,775 W,333 W,307 W,135 W
2024/4/13 19:00:00,920 W,455 W,283 W,182 W
2024/4/13 20:00:00,710 W,328 W,197 W,185 W
2024/4/13 21:00:00,"1,382 W",898 W,298 W,186 W
2024/4/13 22:00:00,"1,245 W",861 W,199 W,185 W
2024/4/13 23:00:00,"1,563 W","1,159 W",219 W,185 W
2024/4/14 0:00:00,"1,010 W",513 W,310 W,187 W
2024/4/14 1:00:00,866 W,457 W,221 W,188 W
2024/4/14 2:00:00,941 W,543 W,211 W,187 W
2024/4/14 3:00:00,"1,401 W",885 W,327 W,189 W
2024/4/14 4:00:00,"1,279 W",886 W,206 W,187 W
2024/4/14 5:00:00,904 W,406 W,311 W,187 W
2024/4/14 6:00:00,820 W,451 W,226 W,143 W
2024/4/14 7:00:00,759 W,357 W,287 W,115 W
2024/4/14 8:00:00,"1,122 W",831 W,184 W,107 W
2024/4/14 9:00:00,"1,822 W",946 W,772 W,104 W
2024/4/14 10:00:00,"1,372 W",569 W,441 W,362 W
2024/4/14 11:00:00,"1,471 W",769 W,339 W,363 W
2024/4/14 12:00:00,"1,298 W","1,004 W",189 W,105 W
2024/4/14 13:00:00,"1,785 W","1,164 W",256 W,365 W
2024/4/14 14:00:00,"1,244 W",864 W,237 W,143 W
2024/4/14 15:00:00,"1,805 W",276 W,"1,375 W",154 W
2024/4/14 16:00:00,"1,111 W",446 W,559 W,106 W
2024/4/14 17:00:00,604 W,290 W,198 W,116 W
2024/4/14 18:00:00,"1,101 W",761 W,206 W,134 W
2024/4/14 19:00:00,"1,421 W",780 W,459 W,182 W
2024/4/14 20:00:00,730 W,252 W,294 W,184 W
2024/4/14 21:00:00,587 W,207 W,197 W,183 W
2024/4/14 22:00:00,933 W,264 W,485 W,184 W
2024/4/14 23:00:00,"1,239 W",701 W,354 W,184 W
2024/4/15 0:00:00,"1,500 W",990 W,324 W,186 W
2024/4/15 1:00:00,"1,416 W","1,021 W",210 W,185 W
2024/4/15 2:00:00,873 W,459 W,228 W,186 W
2024/4/15 3:00:00,936 W,287 W,463 W,186 W
2024/4/15 4:00:00,615 W,221 W,207 W,187 W
2024/4/15 5:00:00,"1,261 W",748 W,324 W,189 W
2024/4/15 6:00:00,"1,220 W",879 W,197 W,144 W
2024/4/15 7:00:00,608 W,196 W,299 W,113 W
2024/4/15 8:00:00,553 W,251 W,196 W,106 W
2024/4/15 9:00:00,"1,561 W","1,100 W",236 W,225 W
2024/4/15 10:00:00,"6,156 W","4,105 W","1,809 W",242 W
2024/4/15 11:00:00,"6,232 W","4,070 W","1,918 W",244 W
2024/4/15 12:00:00,"6,818 W","5,259 W","1,429 W",130 W
2024/4/15 13:00:00,"6,772 W","6,390 W",278 W,104 W
2024/4/15 14:00:00,"4,674 W","3,994 W",291 W,389 W
2024/4/15 15:00:00,"4,975 W","4,299 W",564 W,112 W
2024/4/15 16:00:00,"1,544 W","1,038 W",401 W,105 W
2024/4/15 17:00:00,"1,705 W","1,377 W",198 W,130 W
2024/4/15 18:00:00,647 W,312 W,201 W,134 W
2024/4/15 19:00:00,"1,011 W",639 W,191 W,181 W
2024/4/15 20:00:00,"1,460 W",960 W,317 W,183 W
2024/4/15 21:00:00,"1,474 W",888 W,402 W,184 W
2024/4/15 22:00:00,739 W,359 W,198 W,182 W
2024/4/15 23:00:00,"1,056 W",444 W,428 W,184 W
2024/4/16 0:00:00,971 W,520 W,267 W,184 W
2024/4/16 1:00:00,"1,491 W","1,020 W",285 W,186 W
2024/4/16 2:00:00,"1,456 W",944 W,327 W,185 W
2024/4/16 3:00:00,"1,446 W","1,001 W",261 W,184 W
2024/4/16 4:00:00,"1,135 W",640 W,311 W,184 W
2024/4/16 5:00:00,878 W,489 W,205 W,184 W
2024/4/16 6:00:00,737 W,396 W,199 W,142 W
2024/4/16 7:00:00,"1,276 W",865 W,297 W,114 W
2024/4/16 8:00:00,"1,320 W",956 W,260 W,104 W
2024/4/16 9:00:00,759 W,335 W,321 W,103 W
2024/4/16 10:00:00,"1,231 W",520 W,269 W,442 W
2024/4/16 11:00:00,"1,144 W",383 W,300 W,461 W
2024/4/16 12:00:00,"1,480 W",937 W,343 W,200 W
2024/4/16 13:00:00,"1,598 W","1,170 W",247 W,181 W
2024/4/16 14:00:00,"3,551 W","2,687 W",251 W,613 W
2024/4/16 15:00:00,"2,021 W",884 W,487 W,650 W
2024/4/16 16:00:00,908 W,598 W,203 W,107 W
2024/4/16 17:00:00,"1,274 W",962 W,197 W,115 W
2024/4/16 18:00:00,"1,192 W",853 W,203 W,136 W
2024/4/16 19:00:00,"1,144 W",664 W,299 W,181 W
2024/4/16 20:00:00,933 W,518 W,232 W,183 W
2024/4/16 21:00:00,"1,014 W",597 W,233 W,184 W
2024/4/16 22:00:00,"1,646 W","1,161 W",301 W,184 W
2024/4/16 23:00:00,"1,594 W","1,088 W",322 W,184 W
2024/4/17 0:00:00,955 W,559 W,212 W,184 W
2024/4/17 1:00:00,"1,091 W",601 W,306 W,184 W
2024/4/17 2:00:00,975 W,584 W,207 W,184 W
2024/4/17 3:00:00,"1,130 W",693 W,252 W,185 W
2024/4/17 4:00:00,"1,342 W",820 W,337 W,185 W
2024/4/17 5:00:00,"1,740 W","1,066 W",490 W,184 W
2024/4/17 6:00:00,814 W,372 W,305 W,137 W
2024/4/17 7:00:00,814 W,306 W,403 W,105 W
2024/4/17 8:00:00,783 W,380 W,298 W,105 W
2024/4/17 9:00:00,"1,160 W",856 W,202 W,102 W
2024/4/17 10:00:00,"1,193 W",865 W,222 W,106 W
2024/4/17 11:00:00,989 W,588 W,296 W,105 W
2024/4/17 12:00:00,"1,098 W",682 W,311 W,105 W
2024/4/17 13:00:00,880 W,581 W,194 W,105 W
2024/4/17 14:00:00,"1,489 W","1,192 W",191 W,106 W
2024/4/17 15:00:00,"1,396 W",824 W,467 W,105 W
2024/4/17 16:00:00,719 W,412 W,202 W,105 W
2024/4/17 17:00:00,969 W,667 W,197 W,105 W
2024/4/17 18:00:00,979 W,651 W,194 W,134 W
2024/4/17 19:00:00,"1,373 W",895 W,299 W,179 W
2024/4/17 20:00:00,"1,558 W",964 W,412 W,182 W
2024/4/17 21:00:00,822 W,440 W,198 W,184 W
2024/4/17 22:00:00,756 W,271 W,301 W,184 W
2024/4/17 23:00:00,"1,319 W",782 W,353 W,184 W
2024/4/18 0:00:00,"1,482 W","1,087 W",210 W,185 W
2024/4/18 1:00:00,"1,414 W",919 W,311 W,184 W
2024/4/18 2:00:00,984 W,579 W,220 W,185 W
2024/4/18 3:00:00,"1,012 W",622 W,206 W,184 W
2024/4/18 4:00:00,959 W,398 W,377 W,184 W
2024/4/18 5:00:00,"1,433 W","1,031 W",217 W,185 W
2024/4/18 6:00:00,"1,436 W",980 W,313 W,143 W
2024/4/18 7:00:00,961 W,280 W,566 W,115 W
2024/4/18 8:00:00,752 W,300 W,347 W,105 W
2024/4/18 9:00:00,"1,281 W",382 W,793 W,106 W
2024/4/18 10:00:00,"1,493 W","1,116 W",238 W,139 W
2024/4/18 11:00:00,"2,697 W","1,220 W","1,238 W",239 W
2024/4/18 12:00:00,"3,831 W","3,328 W",289 W,214 W
2024/4/18 13:00:00,958 W,570 W,282 W,106 W
2024/4/18 14:00:00,"3,862 W","3,152 W",470 W,240 W
2024/4/18 15:00:00,"1,582 W","1,021 W",421 W,140 W
2024/4/18 16:00:00,"1,597 W","1,121 W",358 W,118 W
2024/4/18 17:00:00,941 W,623 W,200 W,118 W
2024/4/18 18:00:00,"1,036 W",583 W,310 W,143 W
2024/4/18 19:00:00,"1,042 W",668 W,194 W,180 W
2024/4/18 20:00:00,"1,666 W","1,012 W",469 W,185 W
2024/4/18 21:00:00,"1,259 W",777 W,299 W,183 W
2024/4/18 22:00:00,767 W,313 W,270 W,184 W
2024/4/18 23:00:00,"1,126 W",619 W,323 W,184 W
2024/4/19 0:00:00,989 W,465 W,338 W,186 W
2024/4/19 1:00:00,"1,145 W",750 W,209 W,186 W
2024/4/19 2:00:00,"1,336 W",901 W,248 W,187 W
2024/4/19 3:00:00,"1,253 W",737 W,330 W,186 W
2024/4/19 4:00:00,615 W,224 W,204 W,187 W
2024/4/19 5:00:00,"1,112 W",327 W,599 W,186 W
2024/4/19 6:00:00,"1,165 W",752 W,270 W,143 W
2024/4/19 7:00:00,"1,518 W",996 W,408 W,114 W
2024/4/19 8:00:00,"1,488 W","1,127 W",255 W,106 W
2024/4/19 9:00:00,833 W,439 W,289 W,105 W
2024/4/19 10:00:00,"1,401 W",656 W,243 W,502 W
2024/4/19 11:00:00,"2,778 W","2,122 W",265 W,391 W
2024/4/19 12:00:00,"2,280 W",935 W,972 W,373 W
2024/4/19 13:00:00,"1,747 W",793 W,849 W,105 W
2024/4/19 14:00:00,789 W,419 W,227 W,143 W
2024/4/19 15:00:00,"1,769 W","1,300 W",332 W,137 W
2024/4/19 16:00:00,"1,126 W",707 W,311 W,108 W
2024/4/19 17:00:00,"1,216 W",909 W,200 W,107 W
2024/4/19 18:00:00,"1,432 W","1,101 W",197 W,134 W
2024/4/19 19:00:00,810 W,331 W,298 W,181 W
2024/4/19 20:00:00,762 W,384 W,196 W,182 W
2024/4/19 21:00:00,"1,277 W",863 W,231 W,183 W
2024/4/19 22:00:00,"1,382 W",895 W,303 W,184 W
2024/4/19 23:00:00,"1,749 W","1,233 W",331 W,185 W
2024/4/20 0:00:00,"1,094 W",695 W,214 W,185 W
2024/4/20 1:00:00,"1,035 W",519 W,331 W,185 W
2024/4/20 2:00:00,702 W,309 W,208 W,185 W
2024/4/20 3:00:00,"1,448 W",950 W,311 W,187 W
2024/4/20 4:00:00,"1,374 W",981 W,207 W,186 W
2024/4/20 5:00:00,796 W,356 W,255 W,185 W
2024/4/20 6:00:00,915 W,560 W,216 W,139 W
2024/4/20 7:00:00,797 W,372 W,312 W,113 W
2024/4/20 8:00:00,"1,400 W",980 W,316 W,104 W
2024/4/20 9:00:00,"1,259 W",962 W,193 W,104 W
2024/4/20 10:00:00,827 W,429 W,294 W,104 W
2024/4/20 11:00:00,829 W,412 W,312 W,105 W
2024/4/20 12:00:00,676 W,377 W,193 W,106 W
2024/4/20 13:00:00,"1,387 W",920 W,359 W,108 W
2024/4/20 14:00:00,"1,384 W","1,077 W",200 W,107 W
2024/4/20 15:00:00,908 W,675 W,126 W,107 W
2024/4/20 16:00:00,924 W,509 W,308 W,107 W
2024/4/20 17:00:00,937 W,492 W,340 W,105 W
2024/4/20 18:00:00,"1,352 W","1,015 W",202 W,135 W
2024/4/20 19:00:00,"1,403 W",784 W,439 W,180 W
2024/4/20 20:00:00,811 W,323 W,306 W,182 W
2024/4/20 21:00:00,814 W,433 W,198 W,183 W
2024/4/20 22:00:00,666 W,284 W,199 W,183 W
