Time,Total (W),Phase_A (W),Phase_B (W),Phase_C (W)
2024/3/25 22:00:00,"1,313 W",2 W,222 W,"1,089 W"
2024/3/25 23:00:00,265 W,2 W,227 W,36 W
2024/3/26 0:00:00,"1,319 W",2 W,229 W,"1,088 W"
2024/3/26 1:00:00,237 W,2 W,229 W,6 W
2024/3/26 2:00:00,"1,375 W",2 W,230 W,"1,143 W"
2024/3/26 3:00:00,240 W,2 W,231 W,7 W
2024/3/26 4:00:00,"1,342 W",2 W,231 W,"1,109 W"
2024/3/26 5:00:00,266 W,2 W,228 W,36 W
2024/3/26 6:00:00,"1,150 W",2 W,125 W,"1,023 W"
2024/3/26 7:00:00,103 W,2 W,88 W,13 W
2024/3/26 8:00:00,89 W,2 W,82 W,5 W
2024/3/26 9:00:00,488 W,69 W,235 W,184 W
2024/3/26 10:00:00,"1,187 W",67 W,886 W,234 W
2024/3/26 11:00:00,"1,310 W",76 W,"1,034 W",200 W
2024/3/26 12:00:00,"1,428 W",131 W,183 W,"1,114 W"
2024/3/26 13:00:00,"1,244 W",65 W,720 W,459 W
2024/3/26 14:00:00,"1,948 W",40 W,479 W,"1,429 W"
2024/3/26 15:00:00,839 W,91 W,235 W,513 W
2024/3/26 16:00:00,282 W,2 W,109 W,171 W
2024/3/26 17:00:00,134 W,2 W,110 W,22 W
2024/3/26 18:00:00,"1,143 W",3 W,111 W,"1,029 W"
2024/3/26 19:00:00,"1,187 W",2 W,214 W,971 W
2024/3/26 20:00:00,244 W,2 W,220 W,22 W
2024/3/26 21:00:00,280 W,2 W,223 W,55 W
2024/3/26 22:00:00,251 W,2 W,226 W,23 W
2024/3/26 23:00:00,289 W,2 W,227 W,60 W
2024/3/27 0:00:00,286 W,2 W,231 W,53 W
2024/3/27 1:00:00,289 W,2 W,234 W,53 W
2024/3/27 2:00:00,258 W,2 W,233 W,23 W
2024/3/27 3:00:00,261 W,2 W,236 W,23 W
2024/3/27 4:00:00,"1,392 W",3 W,235 W,"1,154 W"
2024/3/27 5:00:00,"1,345 W",3 W,231 W,"1,111 W"
2024/3/27 6:00:00,"1,199 W",2 W,146 W,"1,051 W"
2024/3/27 7:00:00,"1,137 W",2 W,110 W,"1,025 W"
2024/3/27 8:00:00,"1,056 W",2 W,109 W,945 W
2024/3/27 9:00:00,"1,237 W",75 W,158 W,"1,004 W"
2024/3/27 10:00:00,"1,464 W",77 W,"1,143 W",244 W
2024/3/27 11:00:00,817 W,74 W,540 W,203 W
2024/3/27 12:00:00,"1,062 W",66 W,775 W,221 W
2024/3/27 13:00:00,"2,254 W",66 W,"1,097 W","1,091 W"
2024/3/27 14:00:00,"1,320 W",100 W,"1,007 W",213 W
2024/3/27 15:00:00,974 W,76 W,451 W,447 W
2024/3/27 16:00:00,"1,226 W",3 W,106 W,"1,117 W"
2024/3/27 17:00:00,147 W,2 W,106 W,39 W
2024/3/27 18:00:00,"1,092 W",2 W,115 W,975 W
2024/3/27 19:00:00,234 W,2 W,194 W,38 W
2024/3/27 20:00:00,212 W,2 W,200 W,10 W
2024/3/27 21:00:00,226 W,2 W,216 W,8 W
2024/3/27 22:00:00,264 W,2 W,223 W,39 W
2024/3/27 23:00:00,238 W,2 W,227 W,9 W
2024/3/28 0:00:00,272 W,2 W,231 W,39 W
2024/3/28 1:00:00,274 W,2 W,233 W,39 W
2024/3/28 2:00:00,242 W,2 W,232 W,8 W
2024/3/28 3:00:00,267 W,2 W,229 W,36 W
2024/3/28 4:00:00,433 W,2 W,228 W,203 W
2024/3/28 5:00:00,264 W,2 W,225 W,37 W
2024/3/28 6:00:00,182 W,2 W,141 W,39 W
2024/3/28 7:00:00,"1,092 W",3 W,119 W,970 W
2024/3/28 8:00:00,114 W,2 W,104 W,8 W
2024/3/28 9:00:00,560 W,72 W,269 W,219 W
2024/3/28 10:00:00,"1,366 W",74 W,955 W,337 W
2024/3/28 11:00:00,585 W,79 W,300 W,206 W
2024/3/28 12:00:00,756 W,90 W,439 W,227 W
2024/3/28 13:00:00,800 W,66 W,524 W,210 W
2024/3/28 14:00:00,"1,363 W",77 W,"1,089 W",197 W
2024/3/28 15:00:00,"1,004 W",74 W,726 W,204 W
2024/3/28 16:00:00,146 W,2 W,108 W,36 W
2024/3/28 17:00:00,117 W,2 W,108 W,7 W
2024/3/28 18:00:00,113 W,2 W,105 W,6 W
2024/3/28 19:00:00,365 W,2 W,198 W,165 W
2024/3/28 20:00:00,206 W,2 W,198 W,6 W
2024/3/28 21:00:00,215 W,2 W,207 W,6 W
2024/3/28 22:00:00,218 W,2 W,209 W,7 W
2024/3/28 23:00:00,216 W,2 W,209 W,5 W
2024/3/29 0:00:00,220 W,2 W,212 W,6 W
2024/3/29 1:00:00,257 W,2 W,218 W,37 W
2024/3/29 2:00:00,229 W,2 W,220 W,7 W
2024/3/29 3:00:00,228 W,2 W,220 W,6 W
2024/3/29 4:00:00,257 W,2 W,219 W,36 W
2024/3/29 5:00:00,225 W,2 W,217 W,6 W
2024/3/29 6:00:00,149 W,2 W,141 W,6 W
2024/3/29 7:00:00,145 W,2 W,107 W,36 W
2024/3/29 8:00:00,110 W,2 W,103 W,5 W
2024/3/29 9:00:00,"1,473 W",81 W,134 W,"1,258 W"
2024/3/29 10:00:00,948 W,70 W,648 W,230 W
2024/3/29 11:00:00,"1,851 W",73 W,656 W,"1,122 W"
2024/3/29 12:00:00,631 W,85 W,347 W,199 W
2024/3/29 13:00:00,"1,077 W",73 W,792 W,212 W
2024/3/29 14:00:00,"1,210 W",64 W,958 W,188 W
2024/3/29 15:00:00,"1,116 W",31 W,905 W,180 W
2024/3/29 16:00:00,"1,823 W",9 W,854 W,960 W
2024/3/29 17:00:00,170 W,8 W,155 W,7 W
2024/3/29 18:00:00,"1,110 W",9 W,156 W,945 W
2024/3/29 19:00:00,227 W,8 W,182 W,37 W
2024/3/29 20:00:00,227 W,8 W,181 W,38 W
2024/3/29 21:00:00,203 W,8 W,187 W,8 W
2024/3/29 22:00:00,206 W,8 W,190 W,8 W
2024/3/29 23:00:00,240 W,9 W,192 W,39 W
2024/3/30 0:00:00,208 W,8 W,192 W,8 W
2024/3/30 1:00:00,212 W,9 W,194 W,9 W
2024/3/30 2:00:00,"1,262 W",9 W,197 W,"1,056 W"
2024/3/30 3:00:00,215 W,9 W,197 W,9 W
2024/3/30 4:00:00,"1,248 W",9 W,194 W,"1,045 W"
2024/3/30 5:00:00,213 W,9 W,195 W,9 W
2024/3/30 6:00:00,"1,254 W",9 W,189 W,"1,056 W"
2024/3/30 7:00:00,171 W,8 W,155 W,8 W
2024/3/30 8:00:00,"1,081 W",9 W,153 W,919 W
2024/3/30 9:00:00,199 W,8 W,152 W,39 W
2024/3/30 10:00:00,168 W,8 W,151 W,9 W
2024/3/30 11:00:00,182 W,8 W,166 W,8 W
2024/3/30 12:00:00,200 W,8 W,153 W,39 W
2024/3/30 13:00:00,169 W,8 W,153 W,8 W
2024/3/30 14:00:00,168 W,8 W,153 W,7 W
2024/3/30 15:00:00,202 W,8 W,155 W,39 W
2024/3/30 16:00:00,172 W,8 W,157 W,7 W
2024/3/30 17:00:00,202 W,8 W,157 W,37 W
2024/3/30 18:00:00,169 W,8 W,153 W,8 W
2024/3/30 19:00:00,287 W,8 W,242 W,37 W
2024/3/30 20:00:00,"1,252 W",9 W,219 W,"1,024 W"
2024/3/30 21:00:00,235 W,9 W,217 W,9 W
2024/3/30 22:00:00,"1,300 W",9 W,214 W,"1,077 W"
2024/3/30 23:00:00,234 W,9 W,217 W,8 W
2024/3/31 0:00:00,"1,339 W",9 W,215 W,"1,115 W"
2024/3/31 1:00:00,234 W,8 W,218 W,8 W
2024/3/31 2:00:00,"1,332 W",9 W,213 W,"1,110 W"
2024/3/31 3:00:00,235 W,9 W,217 W,9 W
2024/3/31 4:00:00,"1,310 W",9 W,214 W,"1,087 W"
2024/3/31 5:00:00,263 W,9 W,216 W,38 W
2024/3/31 6:00:00,"1,204 W",9 W,127 W,"1,068 W"
2024/3/31 7:00:00,129 W,8 W,112 W,9 W
2024/3/31 8:00:00,"1,087 W",8 W,107 W,972 W
2024/3/31 9:00:00,133 W,8 W,116 W,9 W
2024/3/31 10:00:00,"1,933 W",30 W,749 W,"1,154 W"
2024/3/31 11:00:00,839 W,29 W,575 W,235 W
2024/3/31 12:00:00,"1,618 W",22 W,434 W,"1,162 W"
2024/3/31 13:00:00,"1,279 W",25 W,"1,074 W",180 W
2024/3/31 14:00:00,807 W,23 W,603 W,181 W
2024/3/31 15:00:00,"1,158 W",74 W,768 W,316 W
2024/3/31 16:00:00,263 W,2 W,220 W,41 W
2024/3/31 17:00:00,122 W,2 W,115 W,5 W
2024/3/31 18:00:00,153 W,2 W,115 W,36 W
2024/3/31 19:00:00,"1,192 W",2 W,212 W,978 W
2024/3/31 20:00:00,219 W,2 W,211 W,6 W
2024/3/31 21:00:00,222 W,2 W,215 W,5 W
2024/3/31 22:00:00,228 W,2 W,220 W,6 W
2024/3/31 23:00:00,259 W,2 W,220 W,37 W
2024/4/1 0:00:00,232 W,2 W,224 W,6 W
2024/4/1 1:00:00,236 W,2 W,228 W,6 W
2024/4/1 2:00:00,266 W,2 W,227 W,37 W
2024/4/1 3:00:00,234 W,2 W,226 W,6 W
2024/4/1 4:00:00,"1,354 W",3 W,227 W,"1,124 W"
2024/4/1 5:00:00,263 W,2 W,226 W,35 W
2024/4/1 6:00:00,"1,222 W",3 W,133 W,"1,086 W"
2024/4/1 7:00:00,124 W,2 W,116 W,6 W
2024/4/1 8:00:00,121 W,2 W,113 W,6 W
2024/4/1 9:00:00,178 W,2 W,168 W,8 W
2024/4/1 10:00:00,646 W,57 W,390 W,199 W
2024/4/1 11:00:00,"1,580 W",23 W,380 W,"1,177 W"
2024/4/1 12:00:00,717 W,41 W,470 W,206 W
2024/4/1 13:00:00,"3,028 W",40 W,"1,859 W","1,129 W"
2024/4/1 14:00:00,629 W,39 W,394 W,196 W
2024/4/1 15:00:00,-385 W,57 W,-165 W,-277 W
2024/4/1 16:00:00,-11 W,2 W,0 W,-13 W
2024/4/1 17:00:00,-30 W,2 W,-18 W,-14 W
2024/4/1 18:00:00,-504 W,2 W,-496 W,-10 W
2024/4/1 19:00:00,-76 W,2 W,0 W,-78 W
2024/4/1 20:00:00,-550 W,2 W,-481 W,-71 W
2024/4/1 21:00:00,-69 W,2 W,0 W,-71 W
2024/4/1 22:00:00,-556 W,2 W,-480 W,-78 W
2024/4/1 23:00:00,-101 W,2 W,-25 W,-78 W
2024/4/2 0:00:00,-619 W,2 W,-541 W,-80 W
2024/4/2 1:00:00,-100 W,2 W,-18 W,-84 W
2024/4/2 2:00:00,-624 W,2 W,-542 W,-84 W
2024/4/2 3:00:00,-83 W,2 W,1 W,-86 W
2024/4/2 4:00:00,-100 W,2 W,-18 W,-84 W
2024/4/2 5:00:00,-78 W,2 W,1 W,-81 W
2024/4/2 6:00:00,-15 W,2 W,1 W,-18 W
2024/4/2 7:00:00,-28 W,2 W,-18 W,-12 W
2024/4/2 8:00:00,-462 W,2 W,-452 W,-12 W
2024/4/2 9:00:00,-12 W,2 W,0 W,-14 W
2024/4/2 10:00:00,-955 W,42 W,-576 W,-421 W
2024/4/2 11:00:00,639 W,51 W,409 W,179 W
2024/4/2 12:00:00,940 W,43 W,664 W,233 W
2024/4/2 13:00:00,"1,940 W",53 W,"1,709 W",178 W
2024/4/2 14:00:00,"1,204 W",47 W,928 W,229 W
2024/4/2 15:00:00,872 W,49 W,460 W,363 W
2024/4/2 16:00:00,116 W,2 W,108 W,6 W
2024/4/2 17:00:00,146 W,2 W,107 W,37 W
2024/4/2 18:00:00,117 W,2 W,110 W,5 W
2024/4/2 19:00:00,"1,161 W",1 W,242 W,918 W
2024/4/2 20:00:00,"1,310 W",2 W,306 W,"1,002 W"
2024/4/2 21:00:00,"1,358 W",1 W,313 W,"1,044 W"
2024/4/2 22:00:00,323 W,2 W,316 W,5 W
2024/4/2 23:00:00,357 W,2 W,319 W,36 W
2024/4/3 0:00:00,331 W,2 W,323 W,6 W
2024/4/3 1:00:00,334 W,2 W,326 W,6 W
2024/4/3 2:00:00,522 W,2 W,327 W,193 W
2024/4/3 3:00:00,364 W,2 W,325 W,37 W
2024/4/3 4:00:00,"1,442 W",2 W,324 W,"1,116 W"
2024/4/3 5:00:00,"1,396 W",2 W,326 W,"1,068 W"
2024/4/3 6:00:00,241 W,2 W,233 W,6 W
2024/4/3 7:00:00,250 W,2 W,212 W,36 W
2024/4/3 8:00:00,217 W,1 W,211 W,5 W
2024/4/3 9:00:00,410 W,52 W,212 W,146 W
2024/4/3 10:00:00,"1,377 W",55 W,"1,076 W",246 W
2024/4/3 11:00:00,496 W,50 W,299 W,147 W
2024/4/3 12:00:00,"1,027 W",50 W,832 W,145 W
2024/4/3 13:00:00,"2,601 W",50 W,"1,728 W",823 W
2024/4/3 14:00:00,"2,530 W",38 W,"1,351 W","1,141 W"
2024/4/3 15:00:00,"1,708 W",51 W,649 W,"1,008 W"
2024/4/3 16:00:00,132 W,22 W,105 W,5 W
2024/4/3 17:00:00,139 W,22 W,111 W,6 W
2024/4/3 18:00:00,167 W,22 W,109 W,36 W
2024/4/3 19:00:00,268 W,20 W,211 W,37 W
2024/4/3 20:00:00,"1,133 W",22 W,220 W,891 W
2024/4/3 21:00:00,280 W,22 W,223 W,35 W
2024/4/3 22:00:00,288 W,24 W,226 W,38 W
2024/4/3 23:00:00,260 W,25 W,229 W,6 W
2024/4/4 0:00:00,295 W,25 W,235 W,35 W
2024/4/4 1:00:00,296 W,25 W,235 W,36 W
2024/4/4 2:00:00,268 W,25 W,237 W,6 W
2024/4/4 3:00:00,"1,415 W",21 W,236 W,"1,158 W"
2024/4/4 4:00:00,298 W,25 W,237 W,36 W
2024/4/4 5:00:00,"1,214 W",24 W,235 W,955 W
2024/4/4 6:00:00,154 W,24 W,124 W,6 W
2024/4/4 7:00:00,"1,066 W",21 W,106 W,939 W
2024/4/4 8:00:00,133 W,21 W,101 W,11 W
2024/4/4 9:00:00,147 W,20 W,122 W,5 W
2024/4/4 10:00:00,"1,732 W",52 W,562 W,"1,118 W"
2024/4/4 11:00:00,811 W,58 W,518 W,235 W
2024/4/4 12:00:00,"1,015 W",51 W,766 W,198 W
2024/4/4 13:00:00,"1,295 W",36 W,979 W,280 W
2024/4/4 14:00:00,"1,621 W",73 W,570 W,978 W
2024/4/4 15:00:00,"2,092 W",56 W,904 W,"1,132 W"
2024/4/4 16:00:00,219 W,2 W,104 W,113 W
2024/4/4 17:00:00,147 W,2 W,106 W,39 W
2024/4/4 18:00:00,118 W,2 W,111 W,5 W
2024/4/4 19:00:00,204 W,2 W,196 W,6 W
2024/4/4 20:00:00,"1,170 W",2 W,207 W,961 W
2024/4/4 21:00:00,248 W,2 W,209 W,37 W
2024/4/4 22:00:00,"1,254 W",2 W,211 W,"1,041 W"
2024/4/4 23:00:00,225 W,2 W,218 W,5 W
2024/4/5 0:00:00,"1,282 W",2 W,220 W,"1,060 W"
2024/4/5 1:00:00,233 W,2 W,225 W,6 W
2024/4/5 2:00:00,"1,004 W",2 W,223 W,779 W
2024/4/5 3:00:00,262 W,2 W,222 W,38 W
2024/4/5 4:00:00,"1,171 W",2 W,225 W,944 W
2024/4/5 5:00:00,230 W,2 W,222 W,6 W
2024/4/5 6:00:00,"1,042 W",2 W,121 W,919 W
2024/4/5 7:00:00,114 W,2 W,107 W,5 W
2024/4/5 8:00:00,143 W,2 W,106 W,35 W
2024/4/5 9:00:00,409 W,2 W,257 W,150 W
2024/4/5 10:00:00,378 W,2 W,179 W,197 W
2024/4/5 11:00:00,"1,366 W",2 W,227 W,"1,137 W"
2024/4/5 12:00:00,379 W,2 W,181 W,196 W
2024/4/5 13:00:00,644 W,2 W,551 W,91 W
2024/4/5 14:00:00,943 W,17 W,836 W,90 W
2024/4/5 15:00:00,266 W,13 W,211 W,42 W
2024/4/5 16:00:00,988 W,2 W,108 W,878 W
2024/4/5 17:00:00,149 W,2 W,111 W,36 W
2024/4/5 18:00:00,964 W,2 W,110 W,852 W
2024/4/5 19:00:00,236 W,2 W,197 W,37 W
2024/4/5 20:00:00,254 W,2 W,206 W,46 W
2024/4/5 21:00:00,243 W,2 W,205 W,36 W
2024/4/5 22:00:00,252 W,2 W,215 W,35 W
2024/4/5 23:00:00,225 W,2 W,217 W,6 W
2024/4/6 0:00:00,261 W,2 W,220 W,39 W
2024/4/6 1:00:00,229 W,2 W,221 W,6 W
2024/4/6 2:00:00,915 W,2 W,222 W,691 W
2024/4/6 3:00:00,264 W,2 W,224 W,38 W
2024/4/6 4:00:00,"1,305 W",2 W,222 W,"1,081 W"
2024/4/6 5:00:00,229 W,2 W,221 W,6 W
2024/4/6 6:00:00,"1,222 W",2 W,118 W,"1,102 W"
2024/4/6 7:00:00,116 W,2 W,108 W,6 W
2024/4/6 8:00:00,115 W,2 W,108 W,5 W
2024/4/6 9:00:00,278 W,2 W,106 W,170 W
2024/4/6 10:00:00,147 W,2 W,105 W,40 W
2024/4/6 11:00:00,736 W,2 W,106 W,628 W
2024/4/6 12:00:00,120 W,2 W,113 W,5 W
2024/4/6 13:00:00,796 W,2 W,112 W,682 W
2024/4/6 14:00:00,153 W,2 W,113 W,38 W
2024/4/6 15:00:00,118 W,2 W,111 W,5 W
2024/4/6 16:00:00,760 W,2 W,109 W,649 W
2024/4/6 17:00:00,149 W,2 W,109 W,38 W
2024/4/6 18:00:00,"1,089 W",2 W,109 W,978 W
2024/4/6 19:00:00,203 W,1 W,196 W,6 W
2024/4/6 20:00:00,243 W,2 W,204 W,37 W
2024/4/6 21:00:00,398 W,2 W,204 W,192 W
2024/4/6 22:00:00,215 W,2 W,207 W,6 W
2024/4/6 23:00:00,246 W,2 W,209 W,35 W
2024/4/7 0:00:00,222 W,2 W,213 W,7 W
2024/4/7 1:00:00,227 W,2 W,218 W,7 W
2024/4/7 2:00:00,225 W,2 W,217 W,6 W
2024/4/7 3:00:00,258 W,2 W,219 W,37 W
2024/4/7 4:00:00,228 W,2 W,220 W,6 W
2024/4/7 5:00:00,226 W,2 W,218 W,6 W
2024/4/7 6:00:00,161 W,2 W,123 W,36 W
2024/4/7 7:00:00,776 W,2 W,105 W,669 W
2024/4/7 8:00:00,107 W,2 W,100 W,5 W
2024/4/7 9:00:00,191 W,2 W,101 W,88 W
2024/4/7 10:00:00,778 W,2 W,530 W,246 W
2024/4/7 11:00:00,414 W,2 W,216 W,196 W
2024/4/7 12:00:00,"2,034 W",1 W,926 W,"1,107 W"
2024/4/7 13:00:00,"1,127 W",2 W,930 W,195 W
2024/4/7 14:00:00,"1,838 W",6 W,843 W,989 W
2024/4/7 15:00:00,731 W,65 W,334 W,332 W
2024/4/7 16:00:00,152 W,2 W,110 W,40 W
2024/4/7 17:00:00,118 W,2 W,111 W,5 W
2024/4/7 18:00:00,"1,082 W",2 W,108 W,972 W
2024/4/7 19:00:00,240 W,1 W,202 W,37 W
2024/4/7 20:00:00,"1,189 W",1 W,202 W,986 W
2024/4/7 21:00:00,213 W,2 W,205 W,6 W
2024/4/7 22:00:00,"1,279 W",2 W,208 W,"1,069 W"
2024/4/7 23:00:00,222 W,2 W,215 W,5 W
2024/4/8 0:00:00,"1,277 W",2 W,217 W,"1,058 W"
2024/4/8 1:00:00,266 W,2 W,219 W,45 W
2024/4/8 2:00:00,259 W,2 W,220 W,37 W
2024/4/8 3:00:00,232 W,2 W,222 W,8 W
2024/4/8 4:00:00,257 W,2 W,218 W,37 W
2024/4/8 5:00:00,162 W,2 W,154 W,6 W
2024/4/8 6:00:00,158 W,2 W,121 W,35 W
2024/4/8 7:00:00,145 W,2 W,108 W,35 W
2024/4/8 8:00:00,112 W,2 W,105 W,5 W
2024/4/8 9:00:00,199 W,1 W,161 W,37 W
2024/4/8 10:00:00,"1,111 W",51 W,864 W,196 W
2024/4/8 11:00:00,"1,552 W",58 W,304 W,"1,190 W"
2024/4/8 12:00:00,"1,319 W",50 W,"1,042 W",227 W
2024/4/8 13:00:00,"2,739 W",40 W,"1,546 W","1,153 W"
2024/4/8 14:00:00,"1,377 W",33 W,945 W,399 W
2024/4/8 15:00:00,"1,332 W",59 W,941 W,332 W
2024/4/8 16:00:00,231 W,2 W,105 W,124 W
2024/4/8 17:00:00,145 W,2 W,107 W,36 W
2024/4/8 18:00:00,116 W,2 W,109 W,5 W
2024/4/8 19:00:00,236 W,1 W,198 W,37 W
2024/4/8 20:00:00,"1,010 W",2 W,216 W,792 W
2024/4/8 21:00:00,228 W,1 W,221 W,6 W
2024/4/8 22:00:00,"1,244 W",2 W,225 W,"1,017 W"
2024/4/8 23:00:00,234 W,2 W,226 W,6 W
2024/4/9 0:00:00,"1,232 W",2 W,230 W,"1,000 W"
2024/4/9 1:00:00,268 W,2 W,232 W,34 W
2024/4/9 2:00:00,270 W,2 W,231 W,37 W
2024/4/9 3:00:00,437 W,2 W,234 W,201 W
2024/4/9 4:00:00,237 W,2 W,229 W,6 W
2024/4/9 5:00:00,159 W,2 W,150 W,7 W
2024/4/9 6:00:00,135 W,2 W,126 W,7 W
2024/4/9 7:00:00,139 W,2 W,106 W,31 W
2024/4/9 8:00:00,689 W,1 W,104 W,584 W
2024/4/9 9:00:00,403 W,67 W,106 W,230 W
2024/4/9 10:00:00,"1,840 W",39 W,522 W,"1,279 W"
2024/4/9 11:00:00,"1,227 W",432 W,570 W,225 W
2024/4/9 12:00:00,644 W,41 W,375 W,228 W
2024/4/9 13:00:00,"1,439 W",40 W,"1,185 W",214 W
2024/4/9 14:00:00,"1,023 W",60 W,718 W,245 W
2024/4/9 15:00:00,"1,986 W",73 W,644 W,"1,269 W"
2024/4/9 16:00:00,198 W,8 W,113 W,77 W
2024/4/9 17:00:00,176 W,8 W,114 W,54 W
2024/4/9 18:00:00,319 W,8 W,113 W,198 W
2024/4/9 19:00:00,235 W,7 W,204 W,24 W
2024/4/9 20:00:00,240 W,8 W,207 W,25 W
2024/4/9 21:00:00,"1,207 W",8 W,208 W,991 W
2024/4/9 22:00:00,"1,323 W",8 W,210 W,"1,105 W"
2024/4/9 23:00:00,"1,331 W",8 W,215 W,"1,108 W"
2024/4/10 0:00:00,948 W,8 W,221 W,719 W
2024/4/10 1:00:00,"1,278 W",8 W,219 W,"1,051 W"
2024/4/10 2:00:00,"1,147 W",8 W,222 W,917 W
2024/4/10 3:00:00,287 W,8 W,224 W,55 W
2024/4/10 4:00:00,977 W,8 W,224 W,745 W
2024/4/10 5:00:00,254 W,8 W,221 W,25 W
2024/4/10 6:00:00,190 W,8 W,128 W,54 W
2024/4/10 7:00:00,169 W,8 W,107 W,54 W
2024/4/10 8:00:00,"1,068 W",8 W,100 W,960 W
2024/4/10 9:00:00,958 W,7 W,159 W,792 W
2024/4/10 10:00:00,"1,948 W",56 W,719 W,"1,173 W"
2024/4/10 11:00:00,502 W,55 W,202 W,245 W
2024/4/10 12:00:00,966 W,68 W,645 W,253 W
2024/4/10 13:00:00,"1,299 W",41 W,995 W,263 W
2024/4/10 14:00:00,451 W,101 W,106 W,244 W
2024/4/10 15:00:00,"1,565 W",56 W,326 W,"1,183 W"
2024/4/10 16:00:00,421 W,10 W,356 W,55 W
2024/4/10 17:00:00,147 W,10 W,113 W,24 W
2024/4/10 18:00:00,148 W,10 W,114 W,24 W
2024/4/10 19:00:00,266 W,10 W,201 W,55 W
2024/4/10 20:00:00,248 W,10 W,214 W,24 W
2024/4/10 21:00:00,"1,071 W",10 W,217 W,844 W
2024/4/10 22:00:00,"1,154 W",10 W,221 W,923 W
2024/4/10 23:00:00,255 W,10 W,220 W,25 W
2024/4/11 0:00:00,287 W,10 W,225 W,52 W
2024/4/11 1:00:00,289 W,10 W,225 W,54 W
2024/4/11 2:00:00,262 W,10 W,228 W,24 W
2024/4/11 3:00:00,"1,405 W",10 W,226 W,"1,169 W"
2024/4/11 4:00:00,294 W,10 W,229 W,55 W
2024/4/11 5:00:00,263 W,10 W,228 W,25 W
2024/4/11 6:00:00,169 W,10 W,135 W,24 W
2024/4/11 7:00:00,173 W,10 W,110 W,53 W
2024/4/11 8:00:00,"1,033 W",10 W,113 W,910 W
2024/4/11 9:00:00,"1,030 W",10 W,107 W,913 W
2024/4/11 10:00:00,"1,096 W",10 W,113 W,973 W
2024/4/11 11:00:00,147 W,10 W,114 W,23 W
2024/4/11 12:00:00,148 W,10 W,114 W,24 W
2024/4/11 13:00:00,146 W,10 W,112 W,24 W
2024/4/11 14:00:00,146 W,10 W,112 W,24 W
2024/4/11 15:00:00,"1,060 W",10 W,114 W,936 W
2024/4/11 16:00:00,"1,015 W",8 W,115 W,892 W
2024/4/11 17:00:00,"1,217 W",8 W,129 W,"1,080 W"
2024/4/11 18:00:00,"1,091 W",8 W,156 W,927 W
2024/4/11 19:00:00,264 W,8 W,203 W,53 W
2024/4/11 20:00:00,268 W,8 W,208 W,52 W
2024/4/11 21:00:00,276 W,8 W,214 W,54 W
2024/4/11 22:00:00,249 W,8 W,217 W,24 W
2024/4/11 23:00:00,"1,355 W",8 W,224 W,"1,123 W"
2024/4/12 0:00:00,"1,020 W",8 W,224 W,788 W
2024/4/12 1:00:00,261 W,8 W,229 W,24 W
2024/4/12 2:00:00,292 W,9 W,229 W,54 W
2024/4/12 3:00:00,262 W,8 W,230 W,24 W
2024/4/12 4:00:00,"1,391 W",8 W,226 W,"1,157 W"
2024/4/12 5:00:00,288 W,8 W,225 W,55 W
2024/4/12 6:00:00,157 W,8 W,125 W,24 W
2024/4/12 7:00:00,145 W,8 W,112 W,25 W
2024/4/12 8:00:00,144 W,8 W,112 W,24 W
2024/4/12 9:00:00,"1,409 W",73 W,228 W,"1,108 W"
2024/4/12 10:00:00,620 W,53 W,339 W,228 W
2024/4/12 11:00:00,"3,019 W",45 W,128 W,"2,846 W"
2024/4/12 12:00:00,862 W,57 W,577 W,228 W
2024/4/12 13:00:00,660 W,43 W,525 W,92 W
2024/4/12 14:00:00,662 W,109 W,428 W,125 W
2024/4/12 15:00:00,449 W,87 W,135 W,227 W
2024/4/12 16:00:00,867 W,8 W,123 W,736 W
2024/4/12 17:00:00,160 W,8 W,126 W,26 W
2024/4/12 18:00:00,196 W,8 W,128 W,60 W
2024/4/12 19:00:00,257 W,8 W,214 W,35 W
2024/4/12 20:00:00,237 W,8 W,222 W,7 W
2024/4/12 21:00:00,241 W,8 W,226 W,7 W
2024/4/12 22:00:00,280 W,8 W,263 W,9 W
2024/4/12 23:00:00,284 W,8 W,268 W,8 W
2024/4/13 0:00:00,"1,078 W",8 W,271 W,799 W
2024/4/13 1:00:00,292 W,8 W,276 W,8 W
2024/4/13 2:00:00,929 W,8 W,278 W,643 W
2024/4/13 3:00:00,296 W,8 W,280 W,8 W
2024/4/13 4:00:00,935 W,8 W,280 W,647 W
2024/4/13 5:00:00,324 W,8 W,278 W,38 W
2024/4/13 6:00:00,565 W,8 W,150 W,407 W
2024/4/13 7:00:00,145 W,8 W,129 W,8 W
2024/4/13 8:00:00,748 W,8 W,122 W,618 W
2024/4/13 9:00:00,143 W,8 W,126 W,9 W
2024/4/13 10:00:00,761 W,8 W,127 W,626 W
2024/4/13 11:00:00,143 W,8 W,126 W,9 W
2024/4/13 12:00:00,788 W,8 W,127 W,653 W
2024/4/13 13:00:00,148 W,8 W,131 W,9 W
2024/4/13 14:00:00,740 W,8 W,129 W,603 W
2024/4/13 15:00:00,178 W,8 W,131 W,39 W
2024/4/13 16:00:00,637 W,8 W,132 W,497 W
2024/4/13 17:00:00,142 W,8 W,126 W,8 W
2024/4/13 18:00:00,744 W,8 W,130 W,606 W
2024/4/13 19:00:00,206 W,8 W,189 W,9 W
2024/4/13 20:00:00,"1,038 W",8 W,257 W,773 W
